stock_id,stock_name,reason
1264,德麥,除息
2235,謚源,除息
3122,笙泉,除息
3171,炎洲流通,除息
3217,優群,除息
3221,台嘉碩,除息
3265,台星科,除息
3293,鈊象,除息
3310,佳穎,除息
3354,律勝,除息
3402,漢科,除息
3438,類比科,除息
3465,進泰電子,現金增資
3465,進泰電子,除息
3490,單井,除息
3567,逸昌,除息
3581,博磊,除息
3624,光頡,除息
3672,康聯訊,除息
3707,漢磊,除息
3709,鑫聯大投控,除息
4126,太醫,除息
4138,曜亞,除息
4173,久裕,除息
4205,中華食,除息
4706,大恭,除息
4721,美琪瑪,除息
4741,泓瀚,除息
4768,晶呈科技,除權息
4931,新盛力,除息
4979,華星光,除息
5011,久陽,除息
5206,坤悅,除息
5230,雷笛克光學,除息
5356,協益,除息
5371,中光電,除息
5474,聰泰,除息
6129,普誠,除息
6194,育富,除息
6207,雷科,除息
6223,旺矽,除息
6231,系微,除息
6292,迅德,除息
6432,今展科,除息
6462,神盾,除息
6486,互動,除息
6514,芮特-KY,除息
6556,勝品,除息
6629,泰金-KY,除息
6643,M31,除權息
6741,91APP*-KY,除息
8088,品安,除息
8099,大世科,除息
8284,三竹,除息
8383,千附,除息
8421,旭源,除息
8905,裕國,除息
8941,關中,除息
