stock_id,stock_name,reason,category,start_date,end_date
1319,東陽,除息,股利發放,113.06.14,113.06.19
1605,華新,除息,股利發放,113.06.14,113.06.19
1626,艾美特-KY,除息,股利發放,113.06.14,113.06.19
1707,葡萄王,除息,股利發放,113.06.14,113.06.19
1711,永光,除息,股利發放,113.06.14,113.06.19
1904,正隆,除息,股利發放,113.06.18,113.06.21
2207,和泰車,除息,股利發放,113.06.14,113.06.19
2247,汎德永業,除息,股利發放,113.06.18,113.06.21
2337,旺宏,除息,股利發放,113.06.18,113.06.21
2347,聯強,除息,股利發放,113.06.18,113.06.21
2353,宏��,除息,股利發放,113.06.14,113.06.19
2362,藍天,除息,股利發放,113.06.13,113.06.18
2388,威盛,除息,股利發放,113.06.14,113.06.19
2423,固緯,除息,股利發放,113.06.14,113.06.19
2450,神腦,除息,股利發放,113.06.14,113.06.19
2455,全新,除息,股利發放,113.06.18,113.06.21
2480,敦陽科,除息,股利發放,113.06.14,113.06.19
2548,華固,除權息,股利發放,113.06.17,113.06.20
2707,晶華,除息,股利發放,113.06.14,113.06.19
2753,八方雲集,除息,股利發放,113.06.14,113.06.19
3015,全漢,除息,股利發放,113.06.14,113.06.19
3019,亞光,除息,股利發放,113.06.14,113.06.19
3026,禾伸堂,除息,股利發放,113.06.18,113.06.21
3042,晶技,除息,股利發放,113.06.14,113.06.19
3094,聯傑,除息,股利發放,113.06.13,113.06.18
3338,泰碩,除息,股利發放,113.06.14,113.06.19
3515,華擎,除息,股利發放,113.06.13,113.06.18
3518,柏騰,現金增資,資本活動,113.06.13,113.06.18
3543,州巧,除息,股利發放,113.06.14,113.06.19
3705,永信,除息,股利發放,113.06.18,113.06.21
4571,鈞興-KY,除息,股利發放,113.06.13,113.06.18
4739,康普,除息,股利發放,113.06.18,113.06.21
4766,南寶,除息,股利發放,113.06.14,113.06.19
4915,致伸,除息,股利發放,113.06.14,113.06.19
5434,崇越,除息,股利發放,113.06.18,113.06.21
6176,瑞儀,除息,股利發放,113.06.18,113.06.21
6184,大豐電,除息,股利發放,113.06.14,113.06.19
6205,詮欣,除息,股利發放,113.06.14,113.06.19
6491,晶碩,除息,股利發放,113.06.13,113.06.18
6531,愛普*,除息,股利發放,113.06.14,113.06.19
6606,建德工業,除息,股利發放,113.06.14,113.06.19
8016,矽創,除息,股利發放,113.06.18,113.06.21
8070,長華*,除息,股利發放,113.06.18,113.06.21
9910,豐泰,除息,股利發放,113.06.17,113.06.20
9917,中保科,除息,股利發放,113.06.18,113.06.21
