stock_id,stock_name,reason,category,start_date,end_date
1473,台南,除息,股利發放,110.09.27,110.09.30
1526,日馳,除息,股利發放,110.09.23,110.09.28
2062,橋椿,除息,股利發放,110.09.22,110.09.27
2231,為升,除息,股利發放,110.09.23,110.09.28
2342,茂矽,除息,股利發放,110.09.27,110.09.30
2358,廷鑫,除息,股利發放,110.09.23,110.09.28
2417,圓剛,減資,資本活動,110.09.24,110.09.29
2439,美律,現金增資,資本活動,110.09.22,110.09.27
2466,冠西電,除權,股利發放,110.09.22,110.09.27
3059,華晶科,除息,股利發放,110.09.23,110.09.28
4552,力達-KY,除息,股利發放,110.09.23,110.09.28
4912,聯德控股-KY,除息,股利發放,110.09.24,110.09.29
4967,十銓,除息,股利發放,110.09.23,110.09.28
6668,中揚光,除息,股利發放,110.09.23,110.09.28
6706,惠特,除息,股利發放,110.09.23,110.09.28
8473,山林水,除權,股利發放,110.09.24,110.09.29
9918,欣天然,除息,股利發放,110.09.27,110.09.30
9946,三發地產,除權息,股利發放,110.09.23,110.09.28
