stock_id,stock_name,reason,category,start_date,end_date
1217,愛之味,除息,股利發放,111.07.06,111.07.11
1233,天仁,除息,股利發放,111.07.06,111.07.11
1307,三芳,除息,股利發放,111.07.01,111.07.06
1414,東和,除息,股利發放,111.07.06,111.07.11
1423,利華,除息,股利發放,111.07.06,111.07.11
1451,年興,除息,股利發放,111.07.05,111.07.08
1457,宜進,除息,股利發放,111.07.05,111.07.08
1582,信錦,除息,股利發放,111.07.04,111.07.07
1608,華榮,除息,股利發放,111.07.01,111.07.06
1612,宏泰,除息,股利發放,111.07.04,111.07.07
1614,三洋電,除息,股利發放,111.07.01,111.07.06
1618,合機,除息,股利發放,111.07.06,111.07.11
1789,神隆,除息,股利發放,111.07.01,111.07.06
1906,寶隆,除息,股利發放,111.07.01,111.07.06
2049,上銀,除息,股利發放,111.07.06,111.07.11
2049,上銀,現金增資,資本活動,111.07.06,111.07.11
2069,運錩,除息,股利發放,111.07.06,111.07.11
2114,鑫永銓,除息,股利發放,111.07.06,111.07.11
2207,和泰車,除息,股利發放,111.07.04,111.07.07
2236,百達-KY,除息,股利發放,111.07.01,111.07.06
2316,楠梓電,除息,股利發放,111.07.06,111.07.11
2359,所羅門,除息,股利發放,111.07.01,111.07.06
2390,云辰,除息,股利發放,111.07.05,111.07.08
2395,研華,除息,股利發放,111.07.01,111.07.06
2458,義隆,除息,股利發放,111.07.01,111.07.06
2467,志聖,除權息,股利發放,111.07.01,111.07.06
2477,美隆電,除息,股利發放,111.07.05,111.07.08
2493,揚博,除息,股利發放,111.07.06,111.07.11
2597,潤弘,除息,股利發放,111.07.06,111.07.11
2634,漢翔,除息,股利發放,111.07.06,111.07.11
2855,統一證,除息,股利發放,111.07.06,111.07.11
3019,亞光,除息,股利發放,111.07.01,111.07.06
3028,增你強,除息,股利發放,111.07.04,111.07.07
3034,聯詠,除息,股利發放,111.07.06,111.07.11
3045,台灣大,除息,股利發放,111.07.04,111.07.07
3049,精金,除息,股利發放,111.07.01,111.07.06
3050,鈺德,除息,股利發放,111.07.05,111.07.08
3060,銘異,除息,股利發放,111.07.04,111.07.07
3305,昇貿,除息,股利發放,111.07.01,111.07.06
3481,群創,除息,股利發放,111.07.05,111.07.08
3708,上緯投控,除息,股利發放,111.07.04,111.07.07
4439,冠星-KY,除權息,股利發放,111.07.06,111.07.11
4927,泰鼎-KY,除息,股利發放,111.07.05,111.07.08
4994,傳奇,除息,股利發放,111.07.06,111.07.11
4999,鑫禾,除息,股利發放,111.07.04,111.07.07
5285,界霖,除息,股利發放,111.07.06,111.07.11
5525,順天,除息,股利發放,111.07.01,111.07.06
5538,東明-KY,除息,股利發放,111.07.04,111.07.07
5876,上海商銀,除息,股利發放,111.07.01,111.07.06
6024,群益期,除息,股利發放,111.07.05,111.07.08
6112,邁達特,除息,股利發放,111.07.05,111.07.08
6115,鎰勝,除息,股利發放,111.07.01,111.07.06
6166,凌華,除息,股利發放,111.07.06,111.07.11
6184,大豐電,除息,股利發放,111.07.01,111.07.06
6196,帆宣,除息,股利發放,111.07.06,111.07.11
6215,和椿,除息,股利發放,111.07.05,111.07.08
6251,定穎,除息,股利發放,111.07.06,111.07.11
6449,鈺邦,除息,股利發放,111.07.05,111.07.08
6592,和潤企業,除息,股利發放,111.07.06,111.07.11
6605,帝寶,除息,股利發放,111.07.05,111.07.08
6754,匯僑設計,除息,股利發放,111.07.01,111.07.06
6792,詠業,除息,股利發放,111.07.01,111.07.06
8072,陞泰,除息,股利發放,111.07.05,111.07.08
8163,達方,除息,股利發放,111.07.01,111.07.06
8464,億豐,除息,股利發放,111.07.04,111.07.07
9902,台火,除息,股利發放,111.07.06,111.07.11
9904,寶成,除息,股利發放,111.07.05,111.07.08
