stock_id,stock_name,reason,category,start_date,end_date
1201,味全,除息,股利發放,113.07.18,113.07.23
1229,聯華,除權息,股利發放,113.07.22,113.07.25
1304,台聚,除息,股利發放,113.07.19,113.07.24
1305,華夏,除息,股利發放,113.07.19,113.07.24
1308,亞聚,除息,股利發放,113.07.19,113.07.24
1309,台達化,除息,股利發放,113.07.19,113.07.24
1417,嘉裕,除息,股利發放,113.07.19,113.07.24
1436,華友聯,除權息,股利發放,113.07.22,113.07.25
1503,士電,除息,股利發放,113.07.18,113.07.23
1519,華城,除權息,股利發放,113.07.19,113.07.24
1527,鑽全,除息,股利發放,113.07.23,113.07.26
1529,樂事綠能,除權息,股利發放,113.07.19,113.07.24
1701,中化,除息,股利發放,113.07.19,113.07.24
1727,中華化,除息,股利發放,113.07.23,113.07.26
1762,中化生,除息,股利發放,113.07.18,113.07.23
1786,科妍,除息,股利發放,113.07.18,113.07.23
1810,和成,除息,股利發放,113.07.23,113.07.26
2002,中鋼,除息,股利發放,113.07.19,113.07.24
2014,中鴻,除息,股利發放,113.07.19,113.07.24
2023,燁輝,除息,股利發放,113.07.18,113.07.23
2034,允強,除息,股利發放,113.07.22,113.07.25
2206,三陽工業,除息,股利發放,113.07.18,113.07.23
2331,精英,除息,股利發放,113.07.23,113.07.26
2352,佳世達,除息,股利發放,113.07.19,113.07.24
2355,敬鵬,除息,股利發放,113.07.23,113.07.26
2365,昆盈,除息,股利發放,113.07.19,113.07.24
2414,精技,除息,股利發放,113.07.19,113.07.24
2471,資通,除息,股利發放,113.07.19,113.07.24
2495,普安,除息,股利發放,113.07.19,113.07.24
2511,太子,除息,股利發放,113.07.19,113.07.24
2520,冠德,除息,股利發放,113.07.23,113.07.26
2546,根基,除權息,股利發放,113.07.23,113.07.26
2838,聯邦銀,除權息,股利發放,113.07.18,113.07.23
2852,第一保,除息,股利發放,113.07.19,113.07.24
2884,玉山金,除權息,股利發放,113.07.19,113.07.24
2897,王道銀行,除息,股利發放,113.07.18,113.07.23
2915,潤泰全,除息,股利發放,113.07.23,113.07.26
3010,華立,除息,股利發放,113.07.18,113.07.23
3013,晟銘電,除息,股利發放,113.07.19,113.07.24
3033,威健,除息,股利發放,113.07.22,113.07.25
3266,昇陽,除息,股利發放,113.07.18,113.07.23
3532,台勝科,除息,股利發放,113.07.18,113.07.23
3645,達邁,除息,股利發放,113.07.18,113.07.23
3702,大聯大,除息,股利發放,113.07.19,113.07.24
4439,冠星-KY,除息,股利發放,113.07.19,113.07.24
4551,智伸科,除息,股利發放,113.07.22,113.07.25
4572,駐龍,除息,股利發放,113.07.19,113.07.24
4581,光隆精密-KY,除息,股利發放,113.07.19,113.07.24
4720,德淵,除息,股利發放,113.07.19,113.07.24
4737,華廣,除息,股利發放,113.07.23,113.07.26
4912,聯德控股-KY,除息,股利發放,113.07.19,113.07.24
4916,事欣科,除息,股利發放,113.07.23,113.07.26
4919,新唐,除息,股利發放,113.07.23,113.07.26
5607,遠雄港,除權息,股利發放,113.07.18,113.07.23
6277,宏正,除息,股利發放,113.07.23,113.07.26
6416,瑞祺電通,除息,股利發放,113.07.23,113.07.26
6442,光聖,除息,股利發放,113.07.19,113.07.24
6451,訊芯-KY,除息,股利發放,113.07.19,113.07.24
6464,台數科,除息,股利發放,113.07.19,113.07.24
6666,羅麗芬-KY,除息,股利發放,113.07.19,113.07.24
6782,視陽,除息,股利發放,113.07.19,113.07.24
6863,永道-KY,除息,股利發放,113.07.19,113.07.24
6869,雲豹能源,除息,股利發放,113.07.18,113.07.23
9908,大台北,除息,股利發放,113.07.23,113.07.26
9925,新保,除息,股利發放,113.07.19,113.07.24
9937,全國,除息,股利發放,113.07.19,113.07.24
