stock_id,stock_name,reason
00921,¥üÂ×ÀsÀYµ¥Åv­«,¤À°t¦¬¯q
1232,¤j²Î¯q,°£®§
1301,¥x¶ì,°£®§
1319,ªF¶§,°£®§
1342,¤K³e,Á{®É·|
1437,¶Ô¯q±±,°£®§
1731,¬ü§^µØ,°£®§
1817,³Í¼»½Ã,°£®§
1904,¥¿¶©,°£®§
2012,¬K«B,°£®§
2115,¤»·u-KY,°£®§
2303,Áp¹q,°£®§
2312,ª÷Ä_,°£®§
2408,«n¨È¬ì,°£®§
2455,¥þ·s,°£®§
2545,¬Óµ¾,°£®§
2882,°ê®õª÷,°£®§
3015,¥þº~,°£®§
3164,´º©¨,°£®§
3338,®õºÓ,°£®§
3450,Áp¶v,°£®§
3557,¹Å«Â,°£®§
3669,¶ê®i,°£®§
3708,¤W½n§ë±±,°£®§
4557,¥Ã·s-KY,°£®§
4766,«nÄ_,°£®§
4961,¤Ñà±,°£®§
5538,ªF©ú-KY,°£®§
6164,µØ¿³,°£®§
6176,·ç»ö,°£®§
6214,ºë¸Û,°£®§
6282,±dµÎ,°£®§
6282,±dµÎ,²{ª÷¼W¸ê
6288,Áp¹Å,°£®§
6426,²Î·s,°£®§
6438,¨³±o,²{ª÷¼W¸ê
6533,´¹¤ß¬ì,°£®§
6672,ÄË½÷¹q¤l-KY,°£®§
6768,§Ó±j-KY,°£®§
6830,¦Æ»Í,°£®§
8210,¶Ô¸Û,°£®§
8213,§Ó¶W,°£®§
8438,Îë©ý,°£®§
9911,Äåªá,°£®§
