stock_id,stock_name,reason
1215,¤R¸Á,°£®§
1219,ºÖ¹Ø,°£®§
1301,¥x¶ì,°£®§
1303,«n¨È,°£®§
1307,¤TªÚ,°£®§
1341,´IªL-KY,°£®§
1451,¦~¿³,°£®§
1457,©y¶i,°£®§
1464,±o¤O,°£®§
1476,¾§ÂE,°£®§
1521,¤j»õ,°£®§
1582,«HÀA,°£®§
1587,¦N­Z,°£®§
1604,ÁnÄ_,°£®§
1608,µØºa,°£®§
1612,§»®õ,°£®§
1614,¤T¬v¹q,°£®§
1723,¤¤ºÒ,°£®§
1789,¯«¶©,°£®§
1906,Ä_¶©,°£®§
1909,ºa¦¨,°£®§
2028,«Â­P,°£®§
2031,·s¥ú¿û,°£®§
2115,¤»·u-KY,°£®§
2207,©M®õ¨®,°£®§
2236,¦Ê¹F-KY,°£®§
2247,¦Æ¼w¥Ã·~,°£®§
2359,©ÒÃ¹ªù,°£®§
2373,¾_¥¹¦æ,°£®§
2390,¤ª¨°,°£®§
2395,¬ãµØ,°£®§
2433,¤¬²±¹q,°£®§
2458,¸q¶©,°£®§
2459,´°¦N,°£®§
2467,§Ó¸t,°£Åv®§
2477,¬ü¶©¹q,°£®§
2481,±j­Z,°£®§
2538,°ò®õ,°£®§
2608,¹Å¨½¤jºa,°£®§
2610,µØ¯è,°£®§
2633,¥xÆW°ªÅK,°£®§
2753,¤K¤è¶³¶°,°£®§
2838,Áp¨¹»È,°£Åv®§
2851,¤¤¦A«O,Á{®É·|
2883,¶}µoª÷,°£®§
3019,¨È¥ú,°£®§
3028,¼W§A±j,°£®§
3040,»·¨£,°£®§
3045,¥xÆW¤j,°£®§
3049,©MøÊ,°£®§
3050,à±¼w,°£®§
3060,»Ê²§,°£®§
3231,½n³Ð,°£®§
3305,ª@¶T,°£®§
3481,¸s³Ð,°£®§
3708,¤W½n§ë±±,°£®§
4155,°T¬M,°£®§
4545,»Êà±,°£®§
4755,¤TºÖ¤Æ,°£®§
4927,®õ¹©-KY,°£®§
4999,øÊ¥Ý,°£®§
5258,­i³ù,²{ª÷¼W¸ê
5525,¶¶¤Ñ,°£®§
5538,ªF©ú-KY,°£®§
5876,¤W®ü°Ó»È,°£®§
6024,¸s¯q´Á,°£®§
6112,»EºÓ,°£®§
6115,Âï³Ó,°£®§
6128,¤WºÖ,°£®§
6184,¤jÂ×¹q,°£®§
6215,©MÝÏ,°£®§
6235,µØ§·,²{ª÷¼W¸ê
6415,ª¿¤O-KY,ÅÜ§ó­±ÃB
6449,à±¨¹,°£®§
6605,«ÒÄ_,°£®§
6641,°ò¤h¼w-KY,°£®§
6754,¶×¹´³]­p,°£®§
6776,®iùÖ°ê»Ú,°£®§
6792,µú·~,°£®§
8072,°¥®õ,°£®§
8163,¹F¤è,°£®§
8464,»õÂ×,°£®§
8996,°ª¤O,°£®§
9904,Ä_¦¨,°£®§
9910,Â×®õ,°£®§
9939,§»¥þ,°£®§
